epoca,mse
457,0.185132
458,0.184639
459,0.184455
460,0.183919
461,0.182969
462,0.183262
463,0.182846
464,0.181981
465,0.181750
466,0.180609
467,0.181838
468,0.181233
469,0.180228
470,0.180772
471,0.179614
472,0.179221
473,0.178260
474,0.178037
475,0.178607
476,0.177949
477,0.177727
478,0.178510
479,0.177000
480,0.176801
481,0.177538
482,0.175945
483,0.175668
484,0.175082
485,0.174631
486,0.175692
487,0.174378
488,0.174677
489,0.173607
490,0.172473
491,0.172646
492,0.172647
493,0.172016
494,0.172383
495,0.171608
496,0.170897
497,0.170910
498,0.171010
499,0.169416
500,0.169759
501,0.169190
502,0.168847
503,0.168837
504,0.168700
505,0.168320
506,0.167579
507,0.167586
508,0.167482
509,0.166046
510,0.166541
511,0.165688
512,0.165812
513,0.164834
514,0.164214
515,0.163648
516,0.164326
517,0.164085
518,0.163333
519,0.162688
520,0.162341
521,0.162393
522,0.162141
523,0.160643
524,0.161631
525,0.160294
526,0.159977
527,0.160335
528,0.159510
529,0.158386
530,0.158755
531,0.158639
532,0.157531
533,0.157303
534,0.158007
535,0.156570
536,0.156788
537,0.155941
538,0.155535
539,0.155427
540,0.155461
541,0.154651
542,0.153837
543,0.154000
544,0.152510
545,0.152249
546,0.152712
547,0.151760
548,0.152052
549,0.151627
550,0.151005
551,0.150468
552,0.150573
553,0.149463
554,0.148854
555,0.149355
556,0.149040
557,0.148553
558,0.147748
559,0.146687
560,0.146477
561,0.146717
562,0.145217
563,0.145986
564,0.145160
565,0.144326
566,0.144270
567,0.144364
568,0.142751
569,0.143588
570,0.143004
571,0.142552
572,0.141055
573,0.140806
574,0.141066
575,0.140978
576,0.139634
577,0.139996
578,0.138494
579,0.138365
580,0.138314
581,0.137526
582,0.137783
583,0.137351
584,0.136185
585,0.136676
586,0.135597
587,0.135297
588,0.134669
589,0.134696
590,0.133517
591,0.133361
592,0.133529
593,0.132950
594,0.132462
595,0.132189
596,0.130942
597,0.130251
598,0.130874
599,0.129552
600,0.129922
601,0.128984
602,0.128570
603,0.128554
604,0.128228
605,0.126863
